Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Fertilizer,Needed_Humidity,Crop,Days_to_Harvest
26,21,40,5.936255669,900,25,50:26:26 NPK,75,Rice,129
120,45,55,7.5,1300,25,DAP,75,Rice,124
92,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,123
86,55,55,7.5,1300,25,Urea,75,Rice,123
117,55,40,6.5,1100,30,Urea,75,Rice,123
87,50,45,7,1400,30,Urea,75,Rice,122
112,45,60,6,1400,30,50:26:26 NPK,75,Rice,124
31,20,40,6,900,25,50:26:26 NPK,75,Rice,129
96,55,40,6.5,1100,30,Urea,75,Rice,122
105,60,60,6,1400,30,Urea,75,Rice,124
103,60,55,6,1000,20,Urea,75,Rice,125
113,55,40,6.5,1100,30,Urea,75,Rice,123
104,60,55,6.5,900,35,Urea,75,Rice,124
115,50,55,5.5,700,40,50:26:26 NPK,75,Rice,125
100,45,40,6.5,1300,25,Urea,75,Rice,123
105,50,45,7,1400,30,Urea,75,Rice,122
107,60,60,6,1400,30,Urea,75,Rice,124
115,45,40,6.5,1300,25,Sulphur,75,Rice,124
84,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
120,45,47,7,1400,30,Urea,75,Rice,123
117,45,42,6.5,1500,35,50:26:26 NPK,75,Rice,124
115,41,53,6.611454235,1400,30,MOP,75,Rice,123
80,45,50,7,1000,25,50:26:26 NPK,75,Rice,122
100,50,59,5.5,700,35,SSP,75,Rice,124
115,55,45,7,1000,25,50:26:26 NPK,75,Rice,124
90,55,57,6,1000,22,Urea,75,Rice,124
25,18,35,6.151674588,900,25,DAP,75,Rice,130
96,40,40,6,1000,25,Urea,75,Rice,123
118,60,56,6.5,900,35,Urea,75,Rice,125
86,55,60,6,1200,35,50:26:26 NPK,75,Rice,123
89,40,45,6.5,1500,35,50:26:26 NPK,75,Rice,124
113,60,55,6,1000,20,Urea,75,Rice,125
25,20,25,6,800,30,Urea,75,Rice,130
106,40,40,6,1000,25,Urea,75,Rice,124
100,60,55,6,1000,20,Urea,75,Rice,124
104,55,40,6.5,1100,30,Urea,75,Rice,122
117,49,42,6.5,1100,30,Urea,75,Rice,122
86,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,123
115,40,50,6.984841199,1400,30,Sulphur,75,Rice,123
109,55,54,6,800,40,Urea,75,Rice,125
111,40,45,6.5,1500,35,50:26:26 NPK,75,Rice,124
90,45,49,7,1000,25,50:26:26 NPK,75,Rice,122
110,55,40,6.5,1100,30,Urea,75,Rice,123
95,40,50,7,1400,30,Urea,75,Rice,122
117,60,57,6.5,900,35,Urea,75,Rice,125
113,50,55,7.5,1100,30,50:26:26 NPK,75,Rice,122
110,50,45,7,1400,30,Urea,75,Rice,123
96,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
115,60,59,6.5,900,35,Urea,75,Rice,125
20,20,25,6,800,30,Urea,75,Rice,130
91,50,45,7,1400,30,Urea,75,Rice,122
86,55,50,7.5,1500,35,Urea,75,Rice,124
32,25,40,5.731302199,900,25,50:26:26 NPK,75,Rice,128
85,45,50,7,1000,25,50:26:26 NPK,75,Rice,122
95,56,51,7.5,1100,30,50:26:26 NPK,75,Rice,121
103,50,55,5.5,700,40,50:26:26 NPK,75,Rice,125
92,50,55,7.5,1100,30,50:26:26 NPK,75,Rice,121
32,25,40,5.72610897,900,25,Hydrated Lime,75,Rice,128
88,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
112,49,42,6.5,1100,30,Urea,75,Rice,122
100,60,59,6.5,900,35,Urea,75,Rice,124
110,45,50,7,1000,25,50:26:26 NPK,75,Rice,123
97,50,50,7,1200,35,Urea,75,Rice,122
27,30,35,5.5,700,25,50:26:26 NPK,75,Rice,129
80,60,40,6.5,1300,25,50:26:26 NPK,75,Rice,124
101,40,60,6,1200,35,Urea,75,Rice,123
82,50,52,7.5,1500,35,Urea,75,Rice,123
116,50,40,6.5,1500,35,50:26:26 NPK,75,Rice,125
119,40,59,6.013094457,1200,35,Urea,75,Rice,124
31,30,35,5.5,700,25,50:26:26 NPK,75,Rice,129
91,45,45,6.5,1100,30,Urea,75,Rice,121
95,50,40,6.5,1500,35,50:26:26 NPK,75,Rice,124
91,45,60,6,1400,30,50:26:26 NPK,75,Rice,123
120,49,46,6.914624124,1300,25,Urea,75,Rice,123
81,60,55,6,1000,20,Urea,75,Rice,125
100,55,50,6,800,40,Urea,75,Rice,124
30,27,37,5.99780499,700,25,50:26:26 NPK,75,Rice,129
22,22,30,6.297692509,800,30,Urea,75,Rice,130
89,55,60,6,1200,35,50:26:26 NPK,75,Rice,123
101,55,60,6,1200,35,50:26:26 NPK,75,Rice,123
100,55,53,6,800,40,Urea,75,Rice,124
115,40,50,7,1400,30,Urea,75,Rice,123
106,60,40,6.5,1300,25,50:26:26 NPK,75,Rice,124
114,60,55,6,1000,20,Urea,75,Rice,125
104,60,45,7,1200,35,Urea,75,Rice,123
84,50,40,6.5,1500,35,50:26:26 NPK,75,Rice,124
27,25,40,5.717579433,900,25,Hydrated Lime,75,Rice,128
100,45,49,7,1000,25,50:26:26 NPK,75,Rice,122
110,50,58,5.5,700,36,Magnesium Sulphate,75,Rice,125
84,50,42,6.5,1100,30,Urea,75,Rice,122
104,40,60,6,1200,35,Urea,75,Rice,124
115,50,55,5.5,700,40,50:26:26 NPK,75,Rice,125
82,45,45,6.5,1100,30,Urea,75,Rice,121
90,44,47,7,1400,30,Urea,75,Rice,122
88,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
104,55,50,6,800,40,Urea,75,Rice,124
108,50,60,6,1000,25,Urea,75,Rice,124
114,50,55,7.5,1100,30,50:26:26 NPK,75,Rice,122
86,45,60,6,1400,30,50:26:26 NPK,75,Rice,123
107,60,60,6,1400,30,Urea,75,Rice,124
90,56,51,7.5,1100,30,50:26:26 NPK,75,Rice,121
80,55,47,7,1200,35,Urea,75,Rice,123
105,60,55,6.5,900,35,Urea,75,Rice,124
111,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,124
21,15,25,6.5,900,25,Urea,75,Rice,131
111,46,46,7,1400,30,Urea,75,Rice,123
20,20,25,5.986452004,800,30,Sulphur,75,Rice,130
113,50,50,7,1200,35,Urea,75,Rice,122
82,50,55,7.5,1100,30,50:26:26 NPK,75,Rice,122
89,60,60,6,1400,30,Urea,75,Rice,124
85,40,49,7,1400,30,Urea,75,Rice,122
89,50,40,6.5,1500,35,50:26:26 NPK,75,Rice,124
88,45,50,7,1000,25,50:26:26 NPK,75,Rice,122
105,45,40,6.5,1300,25,Urea,75,Rice,123
96,40,60,6,1200,35,Urea,75,Rice,123
105,60,58,6.5,900,35,Urea,75,Rice,124
85,59,45,7,1200,35,Urea,75,Rice,123
113,45,55,7.5,1500,35,Urea,75,Rice,124
97,60,45,7,1200,35,Urea,75,Rice,123
20,20,20,5.5,1000,30,Urea,75,Rice,130
82,55,60,6,1200,35,50:26:26 NPK,75,Rice,123
101,50,45,7,1400,30,Urea,75,Rice,122
95,45,40,6.5,1300,25,Urea,75,Rice,123
33,27,28,5.602492148,800,30,Chilated Micronutrient,75,Rice,129
107,50,50,7,1200,35,Urea,75,Rice,122
103,55,60,6,1200,35,50:26:26 NPK,75,Rice,123
119,55,55,6,800,40,Urea,75,Rice,126
95,50,49,7,1200,35,Urea,75,Rice,121
116,40,50,7,1400,30,Urea,75,Rice,123
90,60,45,7,1200,35,Urea,75,Rice,123
106,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
120,44,42,6.5,1500,35,50:26:26 NPK,75,Rice,125
95,40,45,6.5,1500,35,50:26:26 NPK,75,Rice,124
81,60,40,6.5,1300,25,50:26:26 NPK,75,Rice,124
118,50,40,6.5,1500,35,50:26:26 NPK,75,Rice,125
96,45,45,6.5,1100,30,Urea,75,Rice,121
106,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
118,46,41,6.5,1500,35,50:26:26 NPK,75,Rice,125
28,17,25,5.795147471,700,25,Urea,75,Rice,131
108,40,60,6,1200,35,Urea,75,Rice,124
110,43,48,7,1400,30,Urea,75,Rice,123
115,54,57,6,1000,22,Urea,75,Rice,124
87,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,123
107,50,40,6.5,1500,35,50:26:26 NPK,75,Rice,124
87,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,123
109,60,60,6.5,900,35,Urea,75,Rice,125
27,20,20,5.5,1000,30,Urea,75,Rice,130
118,60,45,7,1200,35,Urea,75,Rice,124
120,46,44,6.5,1100,30,Urea,75,Rice,122
102,45,60,6,1400,30,50:26:26 NPK,75,Rice,123
85,40,50,7,1400,30,Urea,75,Rice,123
97,45,45,6.5,1100,30,Urea,75,Rice,121
115,48,55,7.5,1300,25,Hydrated Lime,75,Rice,123
115,60,40,6.5,1300,25,50:26:26 NPK,75,Rice,125
110,42,57,6.268677359,1200,35,Urea,75,Rice,123
92,40,50,7,1400,30,Urea,75,Rice,122
28,23,31,6.31673911,1000,30,50:26:26 NPK,75,Rice,128
83,60,45,7,1200,35,Urea,75,Rice,123
109,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
111,55,50,6,800,40,Urea,75,Rice,125
89,50,60,6,1000,25,Urea,75,Rice,123
102,55,52,6,800,40,Urea,75,Rice,124
35,20,34,6.085839643,1000,30,50:26:26 NPK,75,Rice,128
88,55,40,6.5,1100,30,Urea,75,Rice,122
90,45,40,6.5,1300,25,Urea,75,Rice,123
110,50,55,5.5,700,40,50:26:26 NPK,75,Rice,125
86,55,45,7,1000,25,50:26:26 NPK,75,Rice,123
107,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
107,60,40,6.5,1300,25,50:26:26 NPK,75,Rice,124
80,55,52,7.5,1100,30,50:26:26 NPK,75,Rice,122
103,55,40,6.5,1100,30,Urea,75,Rice,122
100,48,51,6.829741804,1200,35,Urea,75,Rice,122
82,45,40,6.5,1300,25,Urea,75,Rice,123
80,54,59,6.010995829,1200,35,50:26:26 NPK,75,Rice,123
101,45,50,7,1000,25,50:26:26 NPK,75,Rice,122
114,55,50,7.5,1500,35,Urea,75,Rice,124
100,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,123
102,60,55,6,1000,20,Urea,75,Rice,125
111,50,45,7,1400,30,Urea,75,Rice,123
96,45,55,7.5,1500,35,Urea,75,Rice,123
100,50,60,5.5,700,35,Urea,75,Rice,124
109,55,60,6,1200,35,50:26:26 NPK,75,Rice,124
82,50,42,6.5,1100,30,Urea,75,Rice,122
113,60,45,7,1200,35,Urea,75,Rice,124
87,45,45,6.5,1100,30,Urea,75,Rice,121
80,40,59,6.046965967,1200,35,Urea,75,Rice,123
25,21,40,5.916858316,900,25,Ammonium Sulphate,75,Rice,129
117,60,50,6.5,900,40,50:26:26 NPK,75,Rice,125
114,50,40,6.5,1500,35,50:26:26 NPK,75,Rice,124
90,46,53,6.603152109,1200,35,Urea,75,Rice,122
86,45,55,7.5,1500,35,Urea,75,Rice,124
113,60,55,6,1000,20,Urea,75,Rice,125
87,55,50,7.5,1500,35,Urea,75,Rice,123
120,56,51,7.5,1100,30,50:26:26 NPK,75,Rice,123
103,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
81,52,46,7,1000,25,50:26:26 NPK,75,Rice,123
27,24,40,5.78320232,900,25,Ferrous Sulphate,75,Rice,128
112,45,60,6,1400,30,50:26:26 NPK,75,Rice,124
81,55,45,7,1000,25,50:26:26 NPK,75,Rice,123
119,40,45,6.5,1500,35,50:26:26 NPK,75,Rice,125
120,42,48,7,1400,30,Urea,75,Rice,123
117,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,124
99,40,40,6,1000,25,Urea,75,Rice,123
85,47,48,7,1000,25,50:26:26 NPK,75,Rice,122
87,40,45,6.5,1500,35,50:26:26 NPK,75,Rice,124
90,55,55,7.5,1300,25,Urea,75,Rice,123
117,50,55,7.5,1100,30,50:26:26 NPK,75,Rice,122
109,60,55,6,1000,20,Urea,75,Rice,125
80,56,56,6,1000,21,Urea,75,Rice,124
108,55,55,7.5,1300,25,Urea,75,Rice,124
25,20,26,6.053299127,800,30,Urea,75,Rice,130
90,50,55,7.5,1100,30,50:26:26 NPK,75,Rice,121
112,40,60,6,1200,35,Urea,75,Rice,124
102,55,40,6.5,1100,30,Urea,75,Rice,122
88,50,45,7,1400,30,Urea,75,Rice,122
92,55,50,7.5,1500,35,Urea,75,Rice,123
106,50,60,6,1000,25,Urea,75,Rice,123
104,40,45,6.5,1500,35,50:26:26 NPK,75,Rice,124
102,50,60,6,1000,25,Urea,75,Rice,123
93,55,45,7,1000,25,50:26:26 NPK,75,Rice,123
102,55,55,6,800,40,Urea,75,Rice,125
87,50,55,7.5,1100,30,50:26:26 NPK,75,Rice,121
110,51,46,7,1000,25,50:26:26 NPK,75,Rice,123
90,55,40,6.5,1100,30,Urea,75,Rice,122
89,55,55,7.5,1300,25,Urea,75,Rice,123
93,45,45,6.5,1100,30,Urea,75,Rice,121
114,45,50,7,1000,25,50:26:26 NPK,75,Rice,123
107,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,124
29,21,40,5.907433536,900,25,Ammonium Sulphate,75,Rice,129
105,55,50,6,800,40,Urea,75,Rice,124
100,60,45,7,1200,35,Urea,75,Rice,123
109,40,50,7,1400,30,Urea,75,Rice,123
80,51,47,6.806561148,1400,30,Urea,75,Rice,122
113,45,60,6,1400,30,50:26:26 NPK,75,Rice,124
83,45,55,7.5,1500,35,Urea,75,Rice,124
109,60,50,6.5,900,40,50:26:26 NPK,75,Rice,125
93,60,55,6,1000,20,Urea,75,Rice,124
117,55,60,6,800,35,50:26:26 NPK,75,Rice,125
83,50,45,7,1400,30,Urea,75,Rice,122
90,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
110,54,40,6.5,1100,30,Urea,75,Rice,123
99,60,60,6,1400,30,Urea,75,Rice,124
22,15,20,5.5,700,25,Urea,75,Rice,132
109,50,50,5.5,700,35,Urea,75,Rice,124
81,60,55,6,1000,20,Urea,75,Rice,125
104,45,50,7,1000,25,50:26:26 NPK,75,Rice,122
104,50,60,6,1000,25,Urea,75,Rice,123
20,15,25,6.466054021,900,25,Urea,75,Rice,131
111,45,55,7.5,1500,35,Urea,75,Rice,124
102,60,45,7,1200,35,Urea,75,Rice,123
30,29,30,5.575603805,800,30,50:26:26 NPK,75,Rice,128
115,50,60,6,1000,25,Urea,75,Rice,124
84,45,40,6.5,1300,25,Sulphur,75,Rice,123
82,45,42,6.5,1500,35,50:26:26 NPK,75,Rice,124
99,55,45,7,1000,25,50:26:26 NPK,75,Rice,123
107,60,60,6,1400,30,Urea,75,Rice,124
31,21,33,6.159550237,1000,30,50:26:26 NPK,75,Rice,128
99,60,40,6.5,1300,25,50:26:26 NPK,75,Rice,124
110,49,45,7,1400,30,Urea,75,Rice,123
82,60,45,7,1200,35,Urea,75,Rice,123
102,60,56,6.5,900,35,Urea,75,Rice,124
120,55,50,6,800,40,Urea,75,Rice,125
81,40,60,6,1200,35,Urea,75,Rice,124
108,60,60,6,1400,30,Urea,75,Rice,124
101,50,56,5.5,700,38,DAP,75,Rice,124
116,55,56,6,800,38,Magnesium Sulphate,75,Rice,125
115,45,54,7.5,1500,35,Urea,75,Rice,124
103,60,55,6,1000,20,Urea,75,Rice,125
92,55,45,7,1000,25,50:26:26 NPK,75,Rice,123
101,50,60,6,1000,25,Urea,75,Rice,123
111,40,50,7,1400,30,Urea,75,Rice,123
120,50,51,5.5,700,36,MOP,75,Rice,125
119,40,45,6.5,1500,35,50:26:26 NPK,75,Rice,125
83,41,53,6.615863188,1400,30,MOP,75,Rice,123
35,28,36,5.732959475,700,25,50:26:26 NPK,75,Rice,129
80,50,59,6,1000,24,Urea,75,Rice,123
96,40,60,6,1200,35,Urea,75,Rice,123
95,50,40,6.5,1500,35,50:26:26 NPK,75,Rice,124
84,46,49,7,1000,25,50:26:26 NPK,75,Rice,122
27,30,40,5.5,900,25,Urea,75,Rice,128
85,40,50,7,1400,30,Urea,75,Rice,123
97,50,45,7,1400,30,Urea,75,Rice,122
29,15,25,6.5,900,25,Urea,75,Rice,131
118,60,58,6.5,900,35,Urea,75,Rice,125
115,52,41,6.5,1100,30,Urea,75,Rice,123
102,40,40,6,1000,25,Urea,75,Rice,124
115,60,45,7,1200,35,Urea,75,Rice,124
89,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,123
95,60,55,6,1000,20,Urea,75,Rice,124
34,20,30,6,700,25,Urea,75,Rice,130
116,55,60,6,1200,35,50:26:26 NPK,75,Rice,124
115,49,52,7.5,1500,35,Urea,75,Rice,124
117,55,55,6,800,40,Urea,75,Rice,126
96,60,60,6,1400,30,Urea,75,Rice,124
85,47,53,7.5,1500,35,Urea,75,Rice,123
113,55,45,7,1000,25,50:26:26 NPK,75,Rice,124
35,23,31,6.322688921,1000,30,50:26:26 NPK,75,Rice,128
101,60,60,6,1400,30,Urea,75,Rice,124
100,42,43,6.5,1500,35,50:26:26 NPK,75,Rice,124
103,55,50,7.5,1500,35,Urea,75,Rice,124
25,25,35,6.5,800,30,Urea,75,Rice,129
100,45,44,6.5,1100,30,Urea,75,Rice,121
110,49,40,6.5,1500,35,50:26:26 NPK,75,Rice,124
109,45,55,7.5,1500,35,Urea,75,Rice,124
116,48,53,7.5,1500,35,Urea,75,Rice,124
116,50,55,5.5,700,40,50:26:26 NPK,75,Rice,125
106,60,45,7,1200,35,Urea,75,Rice,123
109,60,59,6.5,900,35,Urea,75,Rice,125
116,60,60,6.5,900,35,Urea,75,Rice,125
29,29,30,5.589411002,800,30,50:26:26 NPK,75,Rice,128
96,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,123
120,51,54,7.5,1100,30,50:26:26 NPK,75,Rice,122
95,40,60,6,1200,35,Urea,75,Rice,123
102,60,60,6,1400,30,Urea,75,Rice,124
116,48,48,7,1000,25,50:26:26 NPK,75,Rice,123
111,45,60,6,1400,30,50:26:26 NPK,75,Rice,124
104,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,124
117,50,60,5.5,700,35,Urea,75,Rice,125
110,55,54,6,800,40,Urea,75,Rice,125
100,45,40,6.5,1300,25,Urea,75,Rice,123
111,45,40,6.5,1300,25,Urea,75,Rice,124
95,55,60,6,1200,35,50:26:26 NPK,75,Rice,123
87,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
26,20,35,6,1000,30,50:26:26 NPK,75,Rice,128
96,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
100,48,45,7,1400,30,Urea,75,Rice,122
83,45,60,6,1400,30,50:26:26 NPK,75,Rice,123
103,60,60,6,1400,30,Urea,75,Rice,124
94,55,50,7.5,1500,35,Urea,75,Rice,123
100,60,40,6.5,1300,25,50:26:26 NPK,75,Rice,124
99,45,40,6.5,1300,25,Urea,75,Rice,123
89,50,45,7,1400,30,Urea,75,Rice,122
85,45,54,7.5,1500,35,Urea,75,Rice,124
120,46,54,7.5,1500,35,Urea,75,Rice,124
115,41,43,6.396242019,1000,25,MOP,75,Rice,124
82,40,50,7,1400,30,Urea,75,Rice,123
98,50,60,6,1000,25,Urea,75,Rice,123
108,55,60,6,1200,35,50:26:26 NPK,75,Rice,124
96,55,45,7,1000,25,50:26:26 NPK,75,Rice,123
80,42,57,6.224440572,1200,35,Urea,75,Rice,123
111,45,60,6,1400,30,50:26:26 NPK,75,Rice,124
102,45,50,7,1000,25,50:26:26 NPK,75,Rice,122
111,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,124
85,60,55,6,1000,20,Urea,75,Rice,124
100,55,50,7.5,1500,35,Urea,75,Rice,124
115,60,59,6.5,900,35,Urea,75,Rice,125
87,50,45,7,1400,30,Urea,75,Rice,122
84,50,45,7,1400,30,Urea,75,Rice,122
33,20,34,6.05562596,1000,30,50:26:26 NPK,75,Rice,128
110,50,55,5.5,700,40,50:26:26 NPK,75,Rice,125
114,45,60,6,1400,30,50:26:26 NPK,75,Rice,124
90,46,44,6.5,1100,30,Urea,75,Rice,121
103,60,40,6.5,1300,25,50:26:26 NPK,75,Rice,124
115,50,45,7,1400,30,Urea,75,Rice,123
120,60,55,6.5,900,35,Urea,75,Rice,125
27,22,29,6.204226607,800,30,Urea,75,Rice,129
81,46,46,7,1400,30,Urea,75,Rice,122
101,60,50,6.5,900,40,50:26:26 NPK,75,Rice,124
95,55,55,7.5,1300,25,Urea,75,Rice,123
115,55,52,6,800,40,Urea,75,Rice,125
115,60,59,6.5,900,35,Urea,75,Rice,125
118,55,55,6,800,40,Urea,75,Rice,126
110,51,46,7,1000,25,50:26:26 NPK,75,Rice,123
80,50,55,7.5,1100,30,50:26:26 NPK,75,Rice,122
109,55,55,6,800,40,Urea,75,Rice,125
102,40,40,6,1000,25,Urea,75,Rice,124
100,50,52,5.5,700,37,Hydrated Lime,75,Rice,124
92,45,40,6.5,1300,25,Urea,75,Rice,123
115,51,54,7.5,1100,30,50:26:26 NPK,75,Rice,122
81,60,55,6,1000,20,Urea,75,Rice,125
115,55,56,6,800,38,MOP,75,Rice,125
100,45,42,6.5,1500,35,50:26:26 NPK,75,Rice,124
83,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,123
104,50,45,7,1400,30,Urea,75,Rice,122
25,21,33,6.101286989,1000,30,50:26:26 NPK,75,Rice,128
28,30,40,5.5,900,25,Urea,75,Rice,128
91,45,55,7.5,1500,35,Urea,75,Rice,123
29,19,38,6.0663529,900,25,Ammonium Sulphate,75,Rice,129
85,55,40,6.5,1300,25,Chilated Micronutrient,75,Rice,124
100,50,55,5.5,700,39,Ammonium Sulphate,75,Rice,124
30,21,33,6.151264269,1000,30,50:26:26 NPK,75,Rice,128
91,40,50,7,1400,30,Urea,75,Rice,122
101,50,60,6,1000,25,Urea,75,Rice,123
82,55,50,7.5,1500,35,Urea,75,Rice,124
109,60,50,7.5,1100,30,50:26:26 NPK,75,Rice,122
94,45,50,7,1000,25,50:26:26 NPK,75,Rice,122
110,40,45,6.5,1500,35,50:26:26 NPK,75,Rice,124
80,59,45,7,1200,35,Urea,75,Rice,123
87,40,55,7.5,1300,25,50:26:26 NPK,75,Rice,123
110,60,59,6.5,900,35,Urea,75,Rice,125
95,51,46,7,1000,25,50:26:26 NPK,75,Rice,122
86,60,60,6,1400,30,Urea,75,Rice,124
40,32,30,6.259977016,300,22,DAP,60,Soybean,118
44,35,22,6.5,400,25,SSP,60,Soybean,117
47,30,25,6,400,20,20:20:20 NPK,60,Soybean,118
50,30,26,6,300,20,SSP,60,Soybean,117
40,35,30,6.5,300,25,20:20:20 NPK,60,Soybean,117
60,40,25,7,300,30,SSP,60,Soybean,118
46,35,23,6.5,400,25,Sulphur,60,Soybean,116
55,30,20,6,300,20,Urea,60,Soybean,119
40,31,30,6.195956075,300,21,Ferrous Sulphate,60,Soybean,119
53,35,30,6.5,300,25,20:20:20 NPK,60,Soybean,117
52,40,25,7,300,30,SSP,60,Soybean,117
50,40,25,7,300,30,SSP,60,Soybean,117
52,40,26,7,300,30,SSP,60,Soybean,118
42,40,27,7,300,30,Sulphur,60,Soybean,118
54,30,25,6,400,20,20:20:20 NPK,60,Soybean,118
59,35,30,6.5,300,25,20:20:20 NPK,60,Soybean,117
58,31,23,6.148979726,400,21,Ammonium Sulphate,60,Soybean,118
42,32,30,6.238198862,300,22,DAP,60,Soybean,118
46,30,30,6,300,20,SSP,60,Soybean,118
48,40,20,7,400,30,20:20:20 NPK,60,Soybean,118
60,37,22,6.770326596,400,27,Ferrous Sulphate,60,Soybean,118
44,40,25,7,300,30,SSP,60,Soybean,118
47,30,20,6,300,20,Urea,60,Soybean,118
50,30,25,6,400,20,20:20:20 NPK,60,Soybean,117
45,30,30,6,300,20,SSP,60,Soybean,119
50,35,21,6.5,400,25,SSP,60,Soybean,116
40,38,21,6.826293296,400,28,Chilated Micronutrient,60,Soybean,118
56,35,20,6.5,400,25,SSP,60,Soybean,117
50,35,22,6.5,400,25,Sulphur,60,Soybean,116
58,30,20,6,300,20,Urea,60,Soybean,119
47,30,30,6,300,20,SSP,60,Soybean,118
44,40,25,7,300,30,SSP,60,Soybean,118
45,40,27,7,300,30,SSP,60,Soybean,118
55,30,20,6,300,20,Urea,60,Soybean,119
43,30,25,6,400,20,20:20:20 NPK,60,Soybean,118
58,35,25,6.5,400,25,Urea,60,Soybean,117
51,40,28,7,300,30,Sulphur,60,Soybean,118
42,40,27,7,300,30,Sulphur,60,Soybean,118
59,30,21,6,300,20,Sulphur,60,Soybean,119
57,40,27,7,300,30,Sulphur,60,Soybean,118
50,35,24,6.5,400,25,Sulphur,60,Soybean,116
45,40,28,7,300,30,Sulphur,60,Soybean,118
50,30,22,6,300,20,Sulphur,60,Soybean,118
54,35,24,6.5,400,25,Sulphur,60,Soybean,116
51,35,21,6.5,400,25,SSP,60,Soybean,117
60,31,30,6.173809607,300,21,Ferrous Sulphate,60,Soybean,119
50,35,20,6.5,400,25,SSP,60,Soybean,117
42,40,30,7,300,30,Urea,60,Soybean,119
50,35,30,6.5,300,25,20:20:20 NPK,60,Soybean,117
43,40,28,7,300,30,Sulphur,60,Soybean,118
45,40,25,7,300,30,SSP,60,Soybean,118
45,40,20,7,400,30,20:20:20 NPK,60,Soybean,119
41,40,30,7,300,30,Urea,60,Soybean,119
43,38,20,6.839208618,400,28,Ammonium Sulphate,60,Soybean,118
59,30,20,6,300,20,Urea,60,Soybean,119
57,40,27,7,300,30,Sulphur,60,Soybean,118
58,30,30,6,300,20,SSP,60,Soybean,119
49,30,20,6,300,20,Urea,60,Soybean,118
44,40,20,7,400,30,20:20:20 NPK,60,Soybean,119
46,30,25,6,400,20,20:20:20 NPK,60,Soybean,118
45,40,29,7,300,30,Sulphur,60,Soybean,118
41,30,20,6,300,20,Urea,60,Soybean,119
45,30,20,6,300,20,Sulphur,60,Soybean,118
50,32,22,6.298639041,400,22,Ferrous Sulphate,60,Soybean,117
44,40,25,7,300,30,SSP,60,Soybean,118
40,37,22,6.731704677,400,27,Ferrous Sulphate,60,Soybean,118
45,34,20,6.46202088,400,24,Magnesium Sulphate,60,Soybean,117
53,30,25,6,400,20,20:20:20 NPK,60,Soybean,118
46,35,30,6.5,300,25,20:20:20 NPK,60,Soybean,117
50,35,22,6.5,400,25,Sulphur,60,Soybean,116
52,35,20,6.5,400,25,SSP,60,Soybean,117
59,30,30,6,300,20,SSP,60,Soybean,119
46,30,20,6,300,20,Urea,60,Soybean,118
60,30,30,6.066558464,300,20,MOP,60,Soybean,119
48,35,21,6.5,400,25,SSP,60,Soybean,117
49,40,25,7,300,30,SSP,60,Soybean,117
48,30,25,6,400,20,20:20:20 NPK,60,Soybean,118
49,30,30,6,300,20,SSP,60,Soybean,118
51,35,20,6.5,400,25,SSP,60,Soybean,117
41,33,30,6.322926665,300,23,Chilated Micronutrient,60,Soybean,118
43,40,20,7,400,30,20:20:20 NPK,60,Soybean,119
41,30,20,6,300,20,Urea,60,Soybean,119
45,36,20,6.631297397,400,26,Hydrated Lime,60,Soybean,117
41,40,30,7,300,30,Urea,60,Soybean,119
47,35,30,6.5,300,25,20:20:20 NPK,60,Soybean,117
44,30,28,6,300,20,SSP,60,Soybean,118
40,40,30,7,300,30,Urea,60,Soybean,119
57,40,25,7,300,30,SSP,60,Soybean,118
53,35,20,6.5,400,25,SSP,60,Soybean,117
58,40,20,7,400,30,20:20:20 NPK,60,Soybean,119
55,40,27,7,300,30,SSP,60,Soybean,118
53,35,23,6.5,400,25,Sulphur,60,Soybean,116
53,30,30,6,300,20,SSP,60,Soybean,118
40,40,27,7,300,30,SSP,60,Soybean,118
52,35,22,6.5,400,25,Sulphur,60,Soybean,116
42,30,20,6,300,20,Urea,60,Soybean,119
